0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	22
0	23
0	24
0	27
0	29
0	30
0	31
0	37
0	43
0	51
0	52
0	53
0	55
0	56
0	57
0	59
0	68
0	75
0	76
0	77
0	78
0	82
0	83
0	85
0	92
0	97
0	100
0	101
1	0
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	13
1	14
1	15
1	16
1	17
1	18
1	20
1	22
1	23
1	24
1	28
1	29
1	31
1	35
1	37
1	39
1	40
1	41
1	43
1	45
1	46
1	47
1	51
1	52
1	53
1	54
1	55
1	56
1	57
1	58
1	59
1	69
1	71
1	82
1	83
1	85
1	92
1	97
1	99
1	100
1	101
1	105
2	0
2	1
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	28
2	30
2	31
2	35
2	37
2	40
2	41
2	43
2	45
2	46
2	47
2	48
2	49
2	51
2	52
2	53
2	54
2	55
2	56
2	58
2	59
2	60
2	62
2	66
2	68
2	69
2	75
2	76
2	77
2	78
2	82
2	83
2	84
2	85
2	92
2	96
2	97
2	99
2	100
2	101
2	102
2	105
2	120
3	0
3	1
3	2
3	4
3	5
3	6
3	7
3	8
3	9
3	13
3	14
3	15
3	16
3	17
3	18
3	20
3	22
3	23
3	24
3	31
3	34
3	37
3	43
3	45
3	46
3	48
3	51
3	52
3	54
3	55
3	56
3	57
3	62
3	67
3	68
3	69
3	71
3	82
3	85
3	101
3	107
3	118
4	0
4	1
4	2
4	3
4	5
4	6
4	7
4	8
4	9
4	13
4	17
4	18
4	22
4	23
4	24
4	29
4	31
4	34
4	37
4	43
4	45
4	46
4	51
4	52
4	54
4	55
4	56
4	57
4	67
4	68
4	69
4	82
4	85
4	107
4	118
4	120
5	0
5	1
5	2
5	3
5	4
5	6
5	7
5	8
5	9
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	23
5	24
5	27
5	29
5	31
5	34
5	35
5	37
5	40
5	43
5	44
5	45
5	46
5	47
5	48
5	51
5	52
5	53
5	54
5	55
5	56
5	57
5	59
5	61
5	62
5	67
5	68
5	69
5	70
5	71
5	74
5	82
5	83
5	84
5	85
5	89
5	90
5	91
5	96
5	97
5	99
5	101
5	102
5	104
5	107
5	120
6	0
6	1
6	2
6	3
6	4
6	5
6	7
6	8
6	9
6	13
6	14
6	15
6	16
6	17
6	18
6	22
6	23
6	24
6	29
6	31
6	34
6	37
6	40
6	43
6	46
6	51
6	52
6	54
6	55
6	56
6	57
6	62
6	67
6	68
6	71
6	74
6	82
6	107
6	118
6	120
7	0
7	1
7	3
7	4
7	5
7	6
7	8
7	9
7	13
7	16
7	17
7	18
7	19
7	20
7	24
7	27
7	28
7	29
7	30
7	31
7	34
7	35
7	37
7	38
7	43
7	44
7	45
7	46
7	48
7	50
7	51
7	52
7	53
7	54
7	55
7	56
7	57
7	59
7	60
7	64
7	66
7	67
7	68
7	70
7	74
7	81
7	82
7	83
7	84
7	85
7	86
7	92
7	95
7	100
7	101
7	102
7	107
7	120
8	0
8	1
8	2
8	3
8	4
8	5
8	6
8	7
8	9
8	13
8	14
8	15
8	16
8	17
8	18
8	19
8	20
8	22
8	23
8	24
8	27
8	28
8	29
8	30
8	31
8	33
8	34
8	35
8	37
8	38
8	39
8	40
8	43
8	44
8	45
8	46
8	47
8	48
8	49
8	50
8	51
8	52
8	54
8	55
8	56
8	57
8	58
8	59
8	60
8	61
8	62
8	71
8	74
8	82
8	83
8	84
8	85
8	99
8	100
8	101
8	105
8	107
8	118
9	0
9	1
9	2
9	3
9	5
9	6
9	7
9	8
9	13
9	14
9	15
9	16
9	17
9	18
9	19
9	23
9	24
9	25
9	26
9	28
9	31
9	43
9	51
9	52
9	53
9	54
9	55
9	56
9	69
9	71
9	82
9	84
9	86
9	87
9	88
9	89
9	101
9	105
9	120
10	2
10	7
10	8
10	11
10	14
10	20
10	23
10	24
10	29
10	35
10	37
10	40
10	43
10	46
10	51
10	54
10	55
10	56
10	70
10	95
10	97
10	99
10	101
10	102
10	105
10	107
10	120
11	2
11	7
11	8
11	10
11	14
11	20
11	23
11	24
11	29
11	35
11	37
11	40
11	43
11	46
11	51
11	54
11	55
11	56
11	70
11	95
11	97
11	99
11	101
11	102
11	105
11	107
11	120
13	0
13	1
13	2
13	3
13	5
13	6
13	7
13	8
13	9
13	14
13	15
13	16
13	17
13	18
13	19
13	20
13	22
13	23
13	24
13	31
13	37
13	40
13	45
13	46
13	50
13	51
13	52
13	55
13	56
13	65
13	69
13	82
13	95
13	96
13	97
13	101
13	102
13	104
13	107
14	0
14	1
14	2
14	3
14	4
14	5
14	6
14	7
14	9
14	13
14	15
14	16
14	17
14	18
14	19
14	20
14	21
14	22
14	23
14	24
14	25
14	26
14	31
14	39
14	43
14	45
14	46
14	50
14	51
14	52
14	55
14	56
14	59
14	69
14	71
14	82
14	83
14	85
14	96
14	97
14	100
14	101
14	105
15	0
15	1
15	2
15	3
15	4
15	5
15	6
15	7
15	8
15	9
15	13
15	14
15	16
15	17
15	18
15	20
15	22
15	28
15	31
15	37
15	39
15	41
15	43
15	45
15	50
15	51
15	52
15	55
15	56
15	59
15	69
15	83
15	84
15	85
15	95
15	97
15	101
15	102
15	105
16	0
16	1
16	2
16	3
16	5
16	7
16	9
16	13
16	14
16	15
16	17
16	18
16	20
16	22
16	23
16	24
16	29
16	30
16	31
16	34
16	35
16	37
16	40
16	41
16	43
16	44
16	45
16	46
16	48
16	51
16	52
16	55
16	56
16	58
16	60
16	62
16	66
16	83
16	85
16	91
16	99
16	100
16	101
16	105
16	107
17	0
17	1
17	2
17	3
17	4
17	5
17	6
17	7
17	8
17	9
17	13
17	14
17	15
17	16
17	18
17	19
17	20
17	21
17	22
17	23
17	24
17	28
17	29
17	30
17	31
17	34
17	35
17	37
17	39
17	40
17	41
17	43
17	44
17	45
17	46
17	47
17	48
17	50
17	51
17	52
17	54
17	55
17	56
17	57
17	59
17	61
17	63
17	69
17	71
17	82
17	83
17	84
17	85
17	88
17	90
17	91
17	92
17	93
17	95
17	100
17	101
17	102
17	120
18	0
18	1
18	2
18	3
18	4
18	5
18	6
18	7
18	8
18	9
18	13
18	14
18	15
18	16
18	17
18	19
18	20
18	22
18	23
18	24
18	25
18	27
18	28
18	29
18	30
18	31
18	37
18	39
18	40
18	45
18	47
18	51
18	52
18	54
18	55
18	56
18	57
18	63
18	69
18	71
18	83
18	88
18	92
18	99
18	101
18	115
18	119
19	0
19	1
19	2
19	5
19	8
19	13
19	17
19	18
19	22
19	23
19	24
19	29
19	57
19	61
19	88
19	101
20	0
20	1
20	2
20	3
20	4
20	5
20	6
20	7
20	8
20	13
20	14
20	15
20	17
20	18
20	22
20	23
20	24
20	27
20	28
20	29
20	34
20	35
20	37
20	39
20	40
