0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	22
0	23
0	24
0	27
0	29
0	30
0	31
0	37
0	51
0	52
0	53
0	55
0	56
0	57
0	59
0	82
0	83
0	85
0	97
0	100
0	101
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	13
1	14
1	15
1	16
1	17
1	18
1	20
1	22
1	23
1	24
1	28
1	29
1	31
1	35
1	37
1	40
1	43
1	45
1	46
1	47
1	51
1	52
1	53
1	54
1	55
1	56
1	59
1	69
1	82
1	83
1	85
1	92
1	97
1	100
1	101
2	3
2	4
2	5
2	6
2	8
2	9
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	28
2	31
2	35
2	37
2	40
2	43
2	45
2	48
2	51
2	52
2	53
2	54
2	55
2	56
2	58
2	59
2	60
2	66
2	69
2	82
2	83
2	84
2	85
2	92
2	100
2	101
3	4
3	5
3	6
3	7
3	8
3	9
3	13
3	14
3	15
3	16
3	17
3	18
3	20
3	22
3	23
3	24
3	31
3	34
3	37
3	43
3	45
3	46
3	51
3	52
3	54
3	55
3	56
3	62
3	69
3	71
3	82
3	85
3	101
3	107
4	5
4	6
4	7
4	8
4	17
4	18
4	23
4	24
4	29
4	43
4	45
4	46
4	51
4	52
4	54
4	56
4	69
4	82
4	85
4	107
5	6
5	7
5	8
5	9
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	22
5	23
5	24
5	27
5	29
5	31
5	34
5	35
5	37
5	43
5	45
5	46
5	47
5	48
5	51
5	52
5	53
5	54
5	55
5	56
5	57
5	59
5	61
5	69
5	71
5	82
5	83
5	84
5	85
5	91
5	99
5	101
5	104
5	107
5	120
6	7
6	8
6	9
6	13
6	14
6	15
6	17
6	18
6	22
6	23
6	24
6	29
6	31
6	37
6	40
6	43
6	46
6	51
6	54
6	55
6	56
6	62
6	71
6	82
6	107
6	120
7	8
7	9
7	13
7	16
7	17
7	18
7	20
7	24
7	28
7	29
7	34
7	35
7	37
7	43
7	45
7	46
7	51
7	52
7	53
7	54
7	55
7	56
7	57
7	64
7	66
7	70
7	74
7	81
7	82
7	83
7	84
7	85
7	95
7	101
7	102
7	107
8	9
8	13
8	15
8	17
8	18
8	19
8	20
8	22
8	23
8	24
8	28
8	31
8	34
8	37
8	38
8	43
8	44
8	45
8	46
8	47
8	48
8	49
8	50
8	51
8	52
8	54
8	55
8	56
8	57
8	58
8	59
8	60
8	61
8	62
8	71
8	82
8	83
8	84
8	85
8	99
8	100
8	101
9	13
9	14
9	15
9	16
9	17
9	18
9	23
9	24
9	25
9	26
9	28
9	31
9	43
9	51
9	52
9	55
9	56
9	69
9	86
9	120
10	11
10	37
10	54
10	55
10	56
10	97
10	101
10	102
10	107
10	120
11	37
11	54
11	55
11	56
11	97
11	101
11	102
11	107
11	120
13	14
13	15
13	16
13	17
13	18
13	19
13	20
13	22
13	23
13	24
13	31
13	50
13	51
13	52
13	55
13	56
13	69
13	101
13	102
14	15
14	16
14	17
14	18
14	20
14	22
14	23
14	24
14	25
14	26
14	31
14	39
14	43
14	45
14	50
14	51
14	55
14	56
14	59
14	69
14	82
14	85
14	96
14	100
14	101
15	16
15	17
15	18
15	20
15	22
15	28
15	31
15	37
15	39
15	45
15	51
15	55
15	56
15	59
15	69
15	84
15	85
15	95
15	101
15	102
16	17
16	18
16	22
16	23
16	24
16	31
16	35
16	37
16	40
16	43
16	44
16	45
16	46
16	48
16	51
16	55
16	56
16	66
16	83
16	85
16	100
16	101
16	107
17	18
17	19
17	20
17	21
17	22
17	23
17	24
17	28
17	31
17	34
17	35
17	37
17	39
17	40
17	43
17	44
17	45
17	46
17	47
17	48
17	51
17	54
17	55
17	56
17	57
17	69
17	71
17	83
17	84
17	85
17	88
17	95
17	101
17	102
17	120
18	19
18	20
18	22
18	23
18	24
18	27
18	28
18	31
18	45
18	47
18	51
18	54
18	55
18	56
18	57
18	69
18	71
18	83
18	92
18	99
18	101
18	115
18	119
19	22
19	24
19	57
20	22
20	23
20	24
20	27
20	28
20	29
20	34
20	35
20	37
20	43
20	45
20	47
20	50
20	51
20	52
20	53
20	54
20	55
20	56
20	57
20	59
20	61
20	62
20	69
20	72
20	83
20	84
20	85
20	99
20	100
20	101
21	43
22	23
22	24
22	31
22	34
22	41
22	43
22	47
22	55
22	56
22	58
22	59
22	64
22	66
22	70
22	84
22	91
22	96
22	97
22	98
22	101
22	102
23	24
23	27
23	28
23	29
23	31
23	46
23	48
23	51
23	54
23	55
23	56
23	65
23	69
23	71
23	75
23	76
23	77
23	78
23	101
24	28
24	29
24	31
24	37
24	41
24	43
24	46
24	51
24	52
24	55
24	56
24	57
24	69
24	71
24	75
24	76
24	77
24	78
24	82
24	84
24	85
24	92
24	101
24	102
24	119
25	26
25	28
25	29
25	31
25	46
25	71
25	86
25	88
25	107
26	28
26	29
26	31
26	40
26	46
26	71
26	88
26	101
26	107
27	28
27	29
27	30
27	31
27	33
27	37
27	39
27	43
27	45
27	47
27	50
27	74
27	83
27	84
27	85
27	88
28	29
28	31
28	33
28	34
28	35
28	37
28	38
28	39
28	40
28	41
28	43
28	46
28	51
28	55
28	56
28	63
28	84
28	85
28	86
28	88
28	89
28	91
28	92
28	95
28	98
28	101
28	102
28	105
29	30
29	31
29	33
29	39
29	40
29	41
29	43
29	45
29	51
29	59
29	71
29	83
29	84
29	88
29	99
29	101
29	106
30	43
30	83
30	91
30	103
30	109
30	117
31	32
31	33
31	34
31	41
31	43
31	44
31	45
31	48
31	51
31	52
31	54
31	55
31	56
31	69
31	71
31	86
31	88
31	101
31	112
31	118
33	44
33	48
33	69
33	71
33	84
34	35
34	36
34	37
34	43
34	44
34	46
34	47
34	48
34	49
34	51
34	52
34	57
34	59
34	60
34	66
34	70
34	83
34	100
34	101
34	102
35	36
35	37
35	38
35	39
35	40
35	41
35	43
35	54
35	62
35	63
35	82
35	92
35	97
37	38
37	40
37	41
37	43
37	45
37	46
37	47
37	50
37	51
37	52
37	54
37	55
37	56
37	60
37	82
37	83
37	84
37	85
37	92
37	97
37	101
38	95
38	101
39	40
39	41
39	55
39	56
39	63
39	89
39	92
39	93
39	95
39	100
39	101
39	107
40	41
40	43
40	55
40	56
40	83
40	85
40	90
40	91
40	92
40	93
40	95
40	101
40	102
40	104
40	107
41	51
41	64
41	89
41	101
43	44
43	45
43	46
43	48
43	50
43	51
43	52
43	53
43	54
43	55
43	56
43	57
43	62
43	66
43	74
43	79
43	80
43	81
43	82
43	83
43	84
43	85
43	95
43	99
43	100
43	101
43	103
43	109
43	117
43	120
44	47
44	48
44	49
44	50
44	59
44	60
44	85
45	46
45	47
45	48
45	49
45	51
45	53
45	54
45	55
45	56
45	57
45	59
45	60
45	62
45	69
45	82
45	83
45	84
45	85
45	97
45	98
45	99
45	100
45	101
45	107
46	47
46	48
